# T0 0.200000 P 16.000000 z 0.187500 g 1.941626 alpha 0.010000 t0 0.300000 t1 0.000000 Process Q_GQ
t Rate 
0.48000000000000037 0.010679012431227765 -9.829999408253465e-06
0.4900000000000004 0.010746338674177881 -8.75796159132032e-06
0.5000000000000003 0.010830541711940646 -7.948777637130713e-06
0.5100000000000003 0.010886506411621246 -6.676215756912934e-06
0.5200000000000004 0.01093833654139283 -5.448186985911041e-06
0.5300000000000004 0.011011442141939021 -3.3458605405382175e-06
0.5400000000000004 0.011062293562322047 -5.231891995093746e-06
0.5500000000000004 0.011116439833421398 -1.7539055076464666e-06
0.5600000000000004 0.011185955017294276 -5.705601285375603e-06
0.5700000000000004 0.011227602765196935 -1.1525877325705217e-05
0.5800000000000004 0.011262454909572174 4.607483345906924e-06
0.5900000000000004 0.011320279615508716 -3.074238829498324e-06
0.6000000000000004 0.011353285209942655 -7.740470895429424e-06
0.6100000000000004 0.01138824037576236 -9.758816687313598e-07
0.6200000000000004 0.011434559430855732 -7.486023953610921e-06
0.6300000000000004 0.011444356493403344 -6.726096949133051e-06
0.6400000000000005 0.011461617466760932 -2.181737005408496e-06
0.6500000000000005 0.011482743501932095 -1.968718365833594e-06
0.6600000000000005 0.01147391443967014 -4.6128104028275024e-06
0.6700000000000005 0.01149319665221396 -1.6147216962119487e-06
0.6800000000000005 0.011511777562398377 -6.03768970319947e-06
0.6900000000000005 0.011519482327428901 -5.100344777844365e-06
0.7000000000000005 0.011552392015751842 2.3375166524168545e-06
0.7100000000000005 0.011570739257541504 -7.521102338668706e-08
0.7200000000000005 0.011577546502653531 -2.158557100038344e-06
0.7300000000000005 0.011588668056875768 3.054143025154818e-06
0.7400000000000005 0.01158555586285135 -6.877270567265392e-09
0.7500000000000006 0.011568576668436767 -1.6695173128238039e-06
0.7600000000000006 0.011571088486005795 6.200500837411083e-06
0.7700000000000006 0.01157144835626685 -3.967117898889122e-06
0.7800000000000006 0.011554839232278062 1.8624243717964284e-06
0.7900000000000006 0.011571054741855316 -1.681713818335942e-06
0.8000000000000006 0.011562015832843336 -6.529346783797768e-06
0.8100000000000006 0.011550537762896834 4.499122412219073e-06
0.8200000000000006 0.01156568845983254 -4.68891344239733e-06
0.8300000000000006 0.011547963523950816 -3.021414467219846e-06
0.8400000000000006 0.011548772605124243 1.674522467715045e-06
0.8500000000000006 0.01156040976091586 -1.3743854268034872e-06
0.8600000000000007 0.011545208545021038 -3.6181564511787723e-06
0.8700000000000007 0.011536763827795856 6.351997064436149e-06
0.8800000000000007 0.011534550817096915 6.458330412649482e-08
0.8900000000000007 0.011500658700166217 1.3935470834277458e-06
0.9000000000000007 0.011479719138150367 1.2757278154697585e-05
0.9100000000000007 0.011479639302119026 -6.92346492966317e-07
0.9200000000000007 0.011459371404540909 1.5830428500406696e-06
0.9300000000000007 0.011464355276307297 5.09316868991215e-06
0.9400000000000007 0.011475675816543818 3.5495741177761497e-07
0.9500000000000007 0.011463083437478518 7.785568909741969e-07
0.9600000000000007 0.011472318579172656 2.736016698885041e-06
0.9700000000000008 0.011466065595242237 -1.7708891468341814e-07
0.9800000000000008 0.011434548213974957 7.362820143852478e-08
0.9900000000000008 0.011434863095426273 2.47029238008116e-06
1.0000000000000007 0.01141484893539006 -1.934307753255482e-06
1.0099999999999996 0.01139015219983656 3.583472567165666e-06
1.0199999999999985 0.011398127282926678 1.884962082778635e-06
1.0299999999999974 0.011379699230770979 -1.0806858399027564e-06
1.0399999999999963 0.011367135678949605 1.3807968772001217e-06
1.0499999999999952 0.011367509027110822 4.4602814566092885e-06
1.059999999999994 0.011352902464133823 3.413257683514137e-06
1.069999999999993 0.011348616941752605 3.906472393200647e-06
1.0799999999999919 0.011360973205940263 1.8548193502221366e-06
1.0899999999999908 0.011353216623481717 -1.28536176720144e-06
1.0999999999999897 0.01134612463161045 8.328128390496306e-06
1.1099999999999886 0.011356649342852064 7.302862165652069e-07
1.1199999999999875 0.011327040400409816 2.2627001674546676e-06
1.1299999999999863 0.011311584726096271 9.284063627996997e-06
1.1399999999999852 0.01130651858615105 -4.2590379941802314e-06
1.1499999999999841 0.011273985204445874 -2.3900508065808485e-06
1.159999999999983 0.01127654786158723 5.217497402560181e-06
1.169999999999982 0.0112851014924189 -4.051784338711742e-06
1.1799999999999808 0.011277641298655309 -3.6026836854486516e-06
1.1899999999999797 0.01129172157824449 2.748996395050135e-07
1.1999999999999786 0.011294312569248293 -3.55207112906486e-06
1.2099999999999775 0.011276551332979275 -6.263199419462989e-07
1.2199999999999764 0.01127565124051336 4.407575333422939e-06
1.2299999999999753 0.011268102962400557 -6.426578227584218e-07
1.2399999999999742 0.011248572362179656 1.739021184273687e-06
1.2499999999999731 0.011251897832717597 4.863299474914401e-06
1.259999999999972 0.011243552651358365 -1.0291057827589017e-06
1.269999999999971 0.01122978010653713 2.4220435938249185e-06
1.2799999999999698 0.011239917886648894 1.9685135278103144e-06
1.2899999999999687 0.01122604793329603 -1.0316789564347728e-06
1.2999999999999676 0.011217622845090801 -5.28795649224964e-07
1.3099999999999665 0.011234726670038532 -1.2429078153596007e-06
1.3199999999999654 0.011230332070828988 -4.291735056220769e-06
1.3299999999999643 0.011234819741469752 -8.068572650513778e-07
1.3399999999999632 0.01125281804294622 -5.3612915920271675e-06
1.3499999999999621 0.011238372453378323 -6.916901731893188e-06
1.359999999999961 0.011226112446639529 4.811547560410606e-06
1.36999999999996 0.011222579225306695 -4.001237788152021e-06
1.3799999999999588 0.011194880809486076 2.876987291958871e-07
1.3899999999999577 0.01119093052124426 -4.041702558483379e-07
1.3999999999999566 0.011197626109545875 -6.982373928104621e-06
1.4099999999999555 0.011184399297178226 4.947544671122378e-07
1.4199999999999544 0.011200689020904767 2.942287279780395e-06
1.4299999999999533 0.011220299636333418 -2.136333702829063e-06
1.4399999999999522 0.011207298052098295 -1.7598281889345813e-06
1.449999999999951 0.011217352829967773 5.877381108894061e-06
1.45999999999995 0.011219756368174228 -6.460468160723529e-06
1.469999999999949 0.011197189600928031 9.878278148817837e-07
1.4799999999999478 0.011209087386751672 3.957770753206663e-06
1.4899999999999467 0.011201954918105474 -2.3634824703223922e-06
1.4999999999999456 0.011193024357078958 -4.374067838741266e-06
1.5099999999999445 0.011199906588404359 -2.792487994141349e-06
1.5199999999999434 0.01118581474367173 -1.7831671234990604e-06
1.5299999999999423 0.011177432892156385 -4.2030719133619165e-06
1.5399999999999412 0.011186091472694167 1.0082990291298416e-06
1.54999999999994 0.011186167512076017 -6.215100805130255e-06
1.559999999999939 0.011186854180339276 -1.751333659795462e-07
1.569999999999938 0.011212188171286181 -7.527416452206281e-07
1.5799999999999368 0.0112081117616927 -2.7413485137132293e-06
1.5899999999999357 0.011207699290803518 3.959574309719133e-06
1.5999999999999346 0.011214272891769366 2.517846120960246e-06
1.6099999999999335 0.0111859099340387 7.70978502463715e-07
1.6199999999999324 0.011178450291575007 4.988680964162703e-06
1.6299999999999313 0.011180323191043054 2.3943108906267913e-06
1.6399999999999302 0.011166671288770875 -1.6848554245472297e-06
1.649999999999929 0.011178244978410789 5.199618805502501e-06
1.659999999999928 0.01119554541604937 -7.672052976899144e-06
1.6699999999999269 0.011187968317232103 7.393949752777795e-07
1.6799999999999258 0.011201436424137705 6.643001667848772e-06
1.6899999999999247 0.011209487857427166 -8.87995383593368e-06
1.6999999999999236 0.011194088118760763 1.6420793636819087e-07
1.7099999999999225 0.01120186187712041 1.2292101465825878e-06
1.7199999999999214 0.011200591825494155 -4.928386994151532e-06
1.7299999999999203 0.011184261011162704 2.3181761105352944e-06
1.7399999999999192 0.011195148201687289 3.6904223676085396e-06
1.749999999999918 0.011191203428507948 -2.5211400122102795e-06
1.759999999999917 0.011169421974094597 2.322884760283181e-06
1.7699999999999159 0.011179101996927388 4.80654799686446e-06
1.7799999999999148 0.011172467026134511 7.716351865597049e-07
1.7899999999999137 0.011171609192427325 3.9843064507574105e-06
1.7999999999999126 0.011197506501864076 4.798620122222971e-06
1.8099999999999115 0.011200100595743582 -4.540754939694885e-06
1.8199999999999104 0.01120915491670161 1.6489794812165476e-06
1.8299999999999093 0.011220252667866758 1.465847271942683e-06
1.8399999999999082 0.011201176544212986 2.3125578888904402e-06
1.849999999999907 0.011194097091100119 4.26651885210641e-06
1.859999999999906 0.011194277508649656 -5.828129449672592e-06
1.8699999999999048 0.011170832781581125 -8.345128570327875e-07
1.8799999999999037 0.011169685440664528 1.3129055409146634e-06
1.8899999999999026 0.011186147856851457 -2.923884405385893e-06
1.8999999999999015 0.011178505277236057 -4.171010735409819e-07
1.9099999999999004 0.011191905433293129 1.8949595259696445e-06
1.9199999999998993 0.011205618367936333 -6.213632992500134e-06
1.9299999999998982 0.011186955274918227 1.7311935531175854e-06
1.9399999999998971 0.011202432561367284 2.811524703131771e-06
1.949999999999896 0.011202649254847043 4.658181620414287e-07
1.959999999999895 0.01118938472753774 5.176850253059764e-06
1.9699999999998938 0.011206687756304722 1.0076548606092334e-06
1.9799999999998927 0.011198907594222502 -1.597257084441292e-06
1.9899999999998916 0.011183045720497638 2.119418234147047e-06
1.9999999999998905 0.01118715224841322 7.640129060647316e-06
2.0099999999998897 0.011179874245270381 -5.790759440415377e-06
2.0199999999998886 0.01116853500952064 1.5376801060455053e-06
2.0299999999998875 0.01118751261854636 4.2134001673917176e-07
2.0399999999998863 0.011191925863017366 -8.55020625968074e-06
2.0499999999998852 0.011198812988337394 -2.9124540706741697e-06
2.059999999999884 0.011221258471195587 -2.8972924349408152e-06
2.069999999999883 0.011210131826129325 1.662741994229444e-07
2.079999999999882 0.011205539038433803 -3.17206845375749e-06
2.089999999999881 0.011203856100224356 3.3070581300399804e-06
2.0999999999998797 0.011181771029079343 -1.8799446959722604e-06
2.1099999999998786 0.011177017236062129 2.1116802806139118e-06
2.1199999999998775 0.011182782249627031 8.042555301127768e-07
2.1299999999998764 0.01117239842676099 -2.5863125738233295e-06
2.1399999999998753 0.011185624225907315 7.436528849770821e-06
2.1499999999998742 0.011198132983677117 -7.111642860470335e-07
2.159999999999873 0.01119060442633244 -9.966052890962585e-07
2.169999999999872 0.011202661101420592 8.678211273899228e-07
2.179999999999871 0.01120714515598383 -4.29264275732949e-06
2.18999999999987 0.011195685387033432 2.16447084312385e-06
2.1999999999998687 0.0112058703588739 5.381989723378389e-06
2.2099999999998676 0.01121645227561322 -8.71106880995752e-06
2.2199999999998665 0.011195594155586906 6.720745484040808e-07
2.2299999999998654 0.011200209190784387 -3.190484673815108e-07
2.2399999999998643 0.011189394193487034 -7.312181697829295e-06
2.249999999999863 0.011165542914522533 6.020889654775874e-06
2.259999999999862 0.011183903056153043 4.423727763078894e-07
2.269999999999861 0.011178547979795953 -4.585050066834018e-06
2.27999999999986 0.011183706658803779 -1.2655524969339138e-06
2.289999999999859 0.011210983473490269 -6.881062327868809e-07
2.2999999999998577 0.011208447131337512 -5.161813093745166e-07
2.3099999999998566 0.011209229383265698 6.459769897384018e-06
2.3199999999998555 0.011217307664124727 6.548111397709083e-06
2.3299999999998544 0.01120240653830709 -3.1148282835791186e-06
2.3399999999998533 0.011188536380997116 3.4516199247137946e-06
2.349999999999852 0.011191055416833011 3.516219647630228e-06
2.359999999999851 0.011179550755256442 -1.6449894469361404e-06
2.36999999999985 0.011183874996929376 3.517783625370946e-06
2.379999999999849 0.011199028406621856 -2.8421586399339505e-06
2.389999999999848 0.011185850212230274 -2.6014768289769896e-06
2.3999999999998467 0.011197701871129777 -1.2416809673735513e-06
2.4099999999998456 0.011206424911361524 -4.9184480067372e-06
2.4199999999998445 0.011189382499897666 3.867188351169143e-06
2.4299999999998434 0.011208788934755732 1.2666317563900242e-07
2.4399999999998423 0.01121380713414177 -5.011873042385859e-06
2.449999999999841 0.011199166456402709 1.539256875279782e-06
2.45999999999984 0.011210646180312991 4.78538819582465e-06
2.469999999999839 0.011199582228313944 -1.0465111025970836e-06
2.479999999999838 0.011178497173413928 4.9466745173816495e-06
2.489999999999837 0.011183825444297772 5.2285255882494885e-06
2.4999999999998357 0.011175529959631668 -1.4978001330774593e-06
2.5099999999998346 0.01117241356774227 4.789152883682979e-06
2.5199999999998335 0.0111984767087475 -1.264708644192758e-06
2.5299999999998324 0.011204155236397638 -2.3853966191322157e-06
2.5399999999998313 0.011206566717072155 3.841131861834907e-06
2.54999999999983 0.011224590691517936 1.927372735419444e-06
2.559999999999829 0.011213327551832318 -6.21521834542893e-06
2.569999999999828 0.01120041825808159 2.599037682078642e-06
2.579999999999827 0.01120538214254611 2.723132026868219e-07
2.5899999999998258 0.011182613354881353 -6.52031316449031e-06
2.5999999999998247 0.01118243438126155 3.135942890203011e-06
2.6099999999998236 0.01119281486787975 -4.687586806374072e-07
2.6199999999998225 0.011179587496838053 -5.414209823858401e-07
2.6299999999998214 0.011190915942626407 -8.263959831774498e-07
2.6399999999998203 0.011193743508891282 -2.8134246777763994e-07
2.649999999999819 0.011186383797045027 8.24483914628818e-07
2.659999999999818 0.011195847521551738 5.707071792164856e-06
2.669999999999817 0.011206497152389645 1.9900766523549274e-06
2.679999999999816 0.011204685969484622 -9.217446944546209e-07
2.6899999999998148 0.01121483083700922 3.0152614031251496e-06
2.6999999999998137 0.011214306158856876 -5.042501881177483e-06
2.7099999999998126 0.011188357717496305 6.750748851428595e-06
2.7199999999998115 0.011195299940659063 3.093745476528617e-06
2.7299999999998104 0.01118364518277591 -3.4294380885525194e-06
2.7399999999998093 0.011165187289239677 2.5538782260376564e-06
2.749999999999808 0.011187080156570668 -6.188315647722223e-06
2.759999999999807 0.011188675687479051 -6.9416114535526124e-06
2.769999999999806 0.01119063592097482 2.657083654301895e-06
2.779999999999805 0.011215492697156958 9.503126722227445e-07
2.7899999999998037 0.011211931124297672 -5.8898335041652344e-06
2.7999999999998026 0.011203891776545061 2.5575818306949882e-06
2.8099999999998015 0.011210358791798998 -1.2766250506949378e-06
2.8199999999998004 0.011188338080273067 5.608383222936719e-08
2.8299999999997993 0.011184012046804153 5.693800258178491e-06
2.8399999999997982 0.011193452886567938 2.7724899060495994e-06
2.849999999999797 0.011179643299841262 1.4286684655983456e-06
2.859999999999796 0.011184136430098794 1.9827850165823196e-06
2.869999999999795 0.011194059443065679 1.1615204932487189e-06
2.879999999999794 0.011182521613060244 -3.3946178122998966e-06
2.8899999999997927 0.011188855438254371 5.082670218686108e-06
2.8999999999997916 0.011202186065056099 -2.1701206571328457e-07
2.9099999999997905 0.011196454106175575 -6.469615164145584e-06
2.9199999999997894 0.011214356899627482 -1.0078946998358373e-07
2.9299999999997883 0.0112179275987384 -3.4871039499041745e-06
2.9399999999997872 0.01120202378701062 -1.0629058830365773e-06
2.949999999999786 0.011206830646515622 -1.661325088261889e-07
2.959999999999785 0.011189150262439738 -1.2646855920422917e-06
2.969999999999784 0.011169215045255542 4.0809000017225094e-06
2.979999999999783 0.011178520686472399 -1.966595176410707e-07
2.9899999999997817 0.011177785962687375 -5.244415825755508e-06
2.9999999999997806 0.01117629798070602 3.2389255233238046e-06
3.0099999999997795 0.01120246080460877 2.405643971687202e-06
3.0199999999997784 0.011206126880412016 -2.8225148686333856e-06
3.0299999999997773 0.011202888990037366 4.6706401659549895e-06
3.039999999999776 0.01122059833302889 1.7581244040193456e-06
3.049999999999775 0.01120261825122112 -3.472790911321702e-06
3.059999999999774 0.011192962207346526 5.461457046667881e-06
3.069999999999773 0.011204330274347432 -5.088690000036589e-07
3.079999999999772 0.011188483720989323 -3.4280389295902186e-06
3.0899999999997707 0.011189390341916999 3.661591555223498e-06
3.0999999999997696 0.01119682110324415 -5.158220558649368e-06
3.1099999999997685 0.01118283495171884 -6.474451179587851e-06
3.1199999999997674 0.011185350353875325 2.378909378156907e-06
3.1299999999997663 0.011193076695310215 -2.159842511565563e-06
3.139999999999765 0.011188428112981784 -5.990069597842235e-06
3.149999999999764 0.011202648625094088 2.2964022053980487e-06
3.159999999999763 0.0112172958440507 -5.205243481439317e-06
3.169999999999762 0.011205548320798953 2.1618457053847184e-07
3.179999999999761 0.01121403264628885 4.635102949382755e-06
3.1899999999997597 0.011209618449059901 4.4714435999682056e-07
3.1999999999997586 0.011184016040205923 4.6338047546869154e-06
3.2099999999997575 0.011186935083231028 8.786792646993391e-07
3.2199999999997564 0.01117861999264992 -1.597936777220782e-06
3.2299999999997553 0.011172273989935566 -1.198532644346162e-07
3.239999999999754 0.011195506661217599 1.4052968221288376e-06
3.249999999999753 0.011199598937060077 -5.937177171417424e-06
3.259999999999752 0.01120046132820135 1.844051146993736e-06
3.269999999999751 0.011223100475064697 -6.254685318089412e-06
3.27999999999975 0.011208501322406776 -5.511596590143317e-06
3.2899999999997487 0.011199882391736922 5.768954576957155e-06
3.2999999999997476 0.011213367352175005 -7.83665568443448e-06
3.3099999999997465 0.011194658864614083 -5.435068484542505e-07
3.3199999999997454 0.011190342606551123 1.854911639497317e-06
3.3299999999997443 0.0112004051590472 -2.2682145176689678e-06
3.339999999999743 0.011185233113109549 -3.586240849156458e-06
3.349999999999742 0.011181299163543473 3.252197763389461e-06
3.359999999999741 0.01119074780878673 2.6427053108103726e-06
3.36999999999974 0.011175987434344012 -4.929676069853617e-07
3.3799999999997388 0.011192453834364957 3.065740901813871e-06
3.3899999999997377 0.011209581183049103 -1.9521986654932877e-06
3.3999999999997366 0.011202875142952413 -2.1732697716610183e-07
3.4099999999997355 0.011222545314707138 1.7170136557085464e-06
3.4199999999997344 0.011218324149302164 4.0729876979797575e-07
3.4299999999997333 0.011202131143412612 -2.004391238374925e-06
3.439999999999732 0.011199022907557575 5.544551742642581e-06
3.449999999999731 0.01118750990859312 -4.793512911781955e-06
3.45999999999973 0.011173023676239686 -4.6499866209401275e-06
3.469999999999729 0.011182662965841212 1.1757669473519416e-06
3.4799999999997278 0.011186206939637622 -4.0999881060661825e-06
3.4899999999997267 0.011185339834288937 1.7330878889706969e-06
3.4999999999997256 0.011209671865783916 -2.3696214168419244e-06
3.5099999999997245 0.011204522598711334 -5.843464089671374e-07
3.5199999999997234 0.011198437267725408 2.9295652166881625e-06
3.5299999999997222 0.011210700805557769 7.861467634616426e-07
3.539999999999721 0.01119705173013655 1.6279624597478892e-06
3.54999999999972 0.011194638221150474 6.653104723912395e-06
3.559999999999719 0.011206433719441175 1.7347523549125082e-06
3.569999999999718 0.011188876914196622 -1.627015650573424e-06
3.5799999999997167 0.011186150392566669 6.433337906825917e-06
3.5899999999997156 0.011193083234081707 8.153553420330723e-07
3.5999999999997145 0.011175465032132233 -2.5018302994006536e-06
3.6099999999997134 0.01118039761243512 5.770782009164449e-06
3.6199999999997123 0.011197169346816829 -4.890542392076147e-06
3.6299999999997112 0.0111941658882149 -4.051217961265063e-06
3.63999999999971 0.011208596162156253 3.6982366841617487e-06
3.649999999999709 0.011223125695263545 -6.957278320240262e-06
3.659999999999708 0.011208341840721623 -4.822298531013958e-07
3.669999999999707 0.01120711947120068 4.045023728098743e-06
3.6799999999997057 0.011196910593484282 1.2220484629961448e-07
3.6899999999997046 0.011173461989651514 8.394592457740963e-07
3.6999999999997035 0.011181807596789127 4.247141858331263e-06
3.7099999999997024 0.01117965536466449 -5.445434302277924e-07
3.7199999999997013 0.011173415158255165 2.1581367170772636e-06
3.7299999999997 0.011197629604569763 4.16244412266599e-06
3.739999999999699 0.011198415916384766 -2.103328810490815e-06
3.749999999999698 0.011196167951109686 5.407190802740602e-06
3.759999999999697 0.01121317378476481 -1.8296336523962453e-07
3.769999999999696 0.011204556292823251 -2.8393816334480737e-06
3.7799999999996947 0.011200572088103268 6.799550642862945e-07
3.7899999999996936 0.011210639564227685 3.35539275447827e-07
3.7999999999996925 0.011199978170772382 -2.7999161236851033e-06
3.8099999999996914 0.011193861007158858 1.3328713849691115e-06
3.8199999999996903 0.011203517815826769 -5.761894629863207e-06
3.829999999999689 0.011176991156481506 -1.64138381686732e-06
3.839999999999688 0.011173811985926173 5.518922666690809e-06
3.849999999999687 0.011191296984684133 -8.63381145736232e-06
3.859999999999686 0.011175621895594635 1.4641789325090665e-06
3.869999999999685 0.011199241042725001 -3.0360042224154837e-07
3.8799999999996837 0.011214576221689036 -2.692119904010651e-06
3.8899999999996826 0.011206899635939054 -1.1039770093004136e-06
3.8999999999996815 0.011218237625233631 5.261176094714659e-06
3.9099999999996804 0.011212549797313879 2.3898829581581876e-06
3.9199999999996793 0.011192266079216955 -2.49920975744361e-06
3.929999999999678 0.011191126724157379 6.316884017042862e-06
3.939999999999677 0.011186016358532572 -3.883295872073034e-06
3.949999999999676 0.011175363159015317 5.857512835587969e-07
3.959999999999675 0.011192467637496744 6.150247243603968e-07
3.969999999999674 0.011195895671924224 -7.099826186941771e-06
3.9799999999996727 0.011193663910163937 -2.2993049924244224e-06
3.9899999999996716 0.011208064857936179 -1.2568253340353164e-06
3.9999999999996705 0.011203472784745741 -6.618041280374853e-06
4.009999999999674 0.011198591489724631 -6.662903346745658e-07
4.019999999999677 0.0112145339548097 -9.48234151823546e-08
4.0299999999996805 0.011203377628222079 -4.449856706684879e-06
4.039999999999684 0.011197891486573281 3.451985032099092e-06
4.049999999999687 0.011209888466396301 -1.707033065871319e-06
4.0599999999996905 0.011186048654219478 2.504405357900419e-06
4.069999999999694 0.01118219052324598 4.520372735194317e-06
4.079999999999697 0.011185396256190024 -1.4164266308267642e-06
4.0899999999997005 0.011171989481354543 2.1992217960481453e-06
4.099999999999704 0.011185489734771284 3.4147408889458747e-06
4.109999999999707 0.011203855953931566 -3.058496195170249e-06
4.119999999999711 0.011204802399045442 -2.729277218629922e-06
4.129999999999714 0.011217535817549524 2.4307074826118713e-06
4.139999999999717 0.01122504090574616 -2.981614553429837e-06
4.149999999999721 0.011200833169580923 2.2120675028641096e-06
4.159999999999724 0.011202726379435595 3.821733094580906e-06
4.169999999999727 0.011199782204642484 -7.280657692712925e-06
4.179999999999731 0.011174515567260153 -8.001124159884299e-07
4.189999999999734 0.011185627978388953 3.0472054166185564e-06
4.199999999999737 0.011186122826020684 -3.687828374390398e-06
4.209999999999741 0.011180396504338328 2.8593456667686673e-06
4.219999999999744 0.01119909218913793 2.694955669331131e-06
4.229999999999747 0.011194932534263909 -1.5224386482153018e-06
4.239999999999751 0.01119257803492712 7.405149992107535e-07
4.249999999999754 0.011205866081139765 5.1960170194178396e-06
4.259999999999757 0.011200576510983636 4.011299743292632e-06
4.269999999999761 0.011201699733694412 5.552344181447913e-06
4.279999999999764 0.01121643750539301 2.381468209796539e-06
4.289999999999767 0.011201493479164371 -2.738389464294541e-06
4.299999999999771 0.011188688189951241 5.733488484215704e-06
4.309999999999774 0.011192311652603664 1.6069423339690192e-06
4.319999999999777 0.011171861503879933 8.95203873901157e-07
4.329999999999781 0.011175426196010918 1.422401477380042e-06
4.339999999999784 0.01119192064081008 -3.2910058154617117e-06
4.349999999999787 0.011185679117573677 -3.2761099718076753e-06
4.359999999999791 0.011204515889366204 -1.0361839803199602e-07
4.369999999999794 0.011218860066996773 -2.3104197239415258e-07
4.379999999999797 0.011203215657128408 1.7548134003484567e-06
4.389999999999801 0.011209495937990041 5.376935565546553e-06
4.399999999999804 0.011203733290609509 -3.535505067927408e-06
4.409999999999807 0.011179165204210233 5.36769226728781e-06
4.419999999999811 0.011187928162145295 5.845415555963754e-06
4.429999999999814 0.011184511105977039 -1.6964100717515446e-06
4.439999999999817 0.01117626190315213 3.5011202668307206e-06
4.449999999999821 0.011191298653899994 5.808178906659828e-06
4.459999999999824 0.011191645719678624 -9.574136636807812e-07
4.4699999999998274 0.011186529310205905 -1.23195342779589e-06
4.479999999999831 0.011201639997779149 5.1321771794114734e-06
4.489999999999834 0.011203444658456152 -7.545445324051367e-06
4.4999999999998375 0.01119762421126985 2.1486460292253345e-06
4.509999999999841 0.011216710583333109 4.2654651009887967e-07
4.519999999999844 0.011208687327605361 -7.772394356781245e-06
4.5299999999998475 0.011201313777833838 2.8706009023819756e-06
4.539999999999851 0.011203029155449625 -3.4243705309446038e-06
4.549999999999854 0.011177574547770614 -2.404175906392872e-06
4.5599999999998575 0.011172579414010534 3.4744306678831383e-06
4.569999999999861 0.011179987479792266 -2.1603650741941482e-07
4.579999999999864 0.01117423295243506 -2.0766926969520427e-06
4.5899999999998675 0.011188692901524586 1.1263617243819496e-06
4.599999999999871 0.01121174859446378 -4.988871324324365e-06
4.609999999999874 0.011201552776111595 2.7313328358619104e-06
4.6199999999998775 0.011211148563883225 6.119888148409594e-06
4.629999999999881 0.011218892074110413 -4.08572203535601e-06
4.639999999999884 0.011194945646885217 1.0548708744527457e-06
4.649999999999888 0.011200308523079041 -2.0821796008832494e-06
4.659999999999891 0.011193273362774203 -2.665673465273785e-06
4.669999999999894 0.011178337566582404 1.3407741712018195e-06
