# T0 0.200000 P 16.000000 z 0.500000 g 1.941626 alpha 0.010000 t0 0.300000 t1 0.000000 Process Q_GQ
t Rate 
0.7900000000000006 0.008275065132330336 -4.833618237210652e-07
0.8000000000000006 0.008266224064984808 -4.484552786123211e-06
0.8100000000000006 0.00825401446876746 3.5872114247850057e-06
0.8200000000000006 0.00826281296607971 -3.020142020263017e-06
0.8300000000000006 0.008248265442241463 -2.4007812911373133e-06
0.8400000000000006 0.008245779686290925 1.452612882760912e-06
0.8500000000000006 0.008253274696178554 -5.778082292698383e-07
0.8600000000000007 0.008242097594464693 -3.0216635951482024e-06
0.8700000000000007 0.00823415478758505 4.41802741565217e-06
0.8800000000000007 0.008232532665830915 3.0138675680482785e-07
0.8900000000000007 0.008207599624804218 9.177935322516456e-07
0.9000000000000007 0.008190174004923485 9.315600810586369e-06
0.9100000000000007 0.008189836429220691 -4.755142649776056e-08
0.9200000000000007 0.008173676537524526 1.1070250371340157e-06
0.9300000000000007 0.008175820997042366 3.799830824418454e-06
0.9400000000000007 0.008184786992778118 5.270781726577495e-07
0.9500000000000007 0.00817604556916279 5.02440502724022e-07
0.9600000000000007 0.008183479086169195 2.254547570716345e-06
0.9700000000000008 0.008181028557447826 3.0523581964064794e-08
0.9800000000000008 0.008158967530418894 -3.308726021639119e-07
0.9900000000000008 0.008159540041071256 1.7630372120894244e-06
1.0000000000000007 0.008146659842890017 -1.2929756200690673e-06
1.0099999999999996 0.008128504586808359 2.478334532285756e-06
1.0199999999999985 0.008134806708216593 1.417802911414523e-06
1.0299999999999974 0.008123624308653047 -1.213608695841903e-06
1.0399999999999963 0.008113989293360293 6.144659120896345e-07
1.0499999999999952 0.008115353905725885 3.2663470332910255e-06
1.059999999999994 0.008106512826778902 2.251402965095309e-06
1.069999999999993 0.008103292519349575 2.575597294423443e-06
1.0799999999999919 0.008114012401476505 1.4100436941423544e-06
1.0899999999999908 0.008110461465388208 -1.2279688030390062e-06
1.0999999999999897 0.008106476467153942 5.683547444398224e-06
1.1099999999999886 0.008117107672648373 1.1007662962438797e-06
1.1199999999999875 0.008098635219249058 1.0981304766986139e-06
1.1299999999999863 0.008087777319142606 6.975253447746507e-06
1.1399999999999852 0.008086112603545218 -2.628664601949174e-06
1.1499999999999841 0.008063615836367125 -2.2557900309205098e-06
1.159999999999983 0.008064261207178298 4.2003860556780875e-06
1.169999999999982 0.008072393654432665 -2.9693496613764775e-06
1.1799999999999808 0.008068356917312038 -3.060638593838441e-06
1.1899999999999797 0.008079100561182821 -1.011273288598763e-07
1.1999999999999786 0.008084632623757316 -2.5981605309317868e-06
1.2099999999999775 0.008073631166821504 -1.0330524516447004e-06
1.2199999999999764 0.008074252387488377 2.7932988579809637e-06
1.2299999999999753 0.00807202789465069 -6.079203014128925e-07
1.2399999999999742 0.008057645074139216 9.131860466363856e-07
1.2499999999999731 0.008061242721884866 3.5118632344573186e-06
1.259999999999972 0.008057664552845777 -8.054980569650178e-07
1.269999999999971 0.008047420450036442 1.7428553980049222e-06
1.2799999999999698 0.008056145079233367 1.5604939160446252e-06
1.2899999999999687 0.008047712554926381 -6.918168268584685e-07
1.2999999999999676 0.008041278066381692 -6.671213623760802e-07
1.3099999999999665 0.008054123550449413 -1.2922121662983788e-07
1.3199999999999654 0.008053252470917378 -2.886365172063282e-06
1.3299999999999643 0.008056641834992355 -8.356033133778001e-07
1.3399999999999632 0.008072280108923465 -3.7359009296116658e-06
1.3499999999999621 0.008065366481448588 -5.744605161341412e-06
1.359999999999961 0.008056384453125297 3.5449647506624604e-06
1.36999999999996 0.008056794376565783 -2.8420430418941295e-06
1.3799999999999588 0.008037596661089625 -3.344715980620888e-07
1.3899999999999577 0.008032807931766667 -3.219499209589083e-07
1.3999999999999566 0.008038492243225694 -4.747725377476225e-06
1.4099999999999555 0.008028540154243367 -4.775968118174434e-07
1.4199999999999544 0.008039462279627931 2.1447796395689805e-06
1.4299999999999533 0.00805603470942814 -9.80324889859191e-07
1.4399999999999522 0.008047887336829356 -1.971893009461434e-06
1.449999999999951 0.008055595660603685 4.5970659442850365e-06
1.45999999999995 0.00806031834502788 -4.344236227096787e-06
1.469999999999949 0.008044542831787006 3.356521449844607e-07
1.4799999999999478 0.008052826867067889 3.4288886676392405e-06
1.4899999999999467 0.008049913585966635 -1.5287980242497529e-06
1.4999999999999456 0.008043206668243938 -3.290760514838148e-06
1.5099999999999445 0.008048115196425298 -1.4981478033190138e-06
1.5199999999999434 0.00803994191739248 -1.2982717871104499e-06
1.5299999999999423 0.008032260891093771 -3.123011248466409e-06
1.5399999999999412 0.008038462611573179 6.530003225074105e-07
1.54999999999994 0.008039095528502939 -4.574240107833166e-06
1.559999999999939 0.008037435959863533 -4.306266555339361e-07
1.569999999999938 0.008057571113532254 -5.844275049408237e-07
1.5799999999999368 0.008057132834335092 -2.6334628055874054e-06
1.5899999999999357 0.008056747116397417 2.2547194302013213e-06
1.5999999999999346 0.008063998292200536 1.9138561079389688e-06
1.6099999999999335 0.008045160176914505 -1.9072566589083129e-07
1.6199999999999324 0.00803783455146405 4.035147942102468e-06
1.6299999999999313 0.008039281608323014 2.3944566637148362e-06
1.6399999999999302 0.008028886288063175 -1.422143958791991e-06
1.649999999999929 0.008034381199876789 4.016642481310256e-06
1.659999999999928 0.008048097427178344 -5.152163399975429e-06
1.6699999999999269 0.00804322572210561 1.7504719963638837e-07
1.6799999999999258 0.008051798170602295 5.3300383610812435e-06
1.6899999999999247 0.008061422322946711 -6.495441193622026e-06
1.6999999999999236 0.00805014682313019 -8.084076481267716e-07
1.7099999999999225 0.008054702497587054 1.3068520073149237e-06
1.7199999999999214 0.008056777934649267 -4.226973055946118e-06
1.7299999999999203 0.008043628924144175 1.1706481248714706e-06
1.7399999999999192 0.008051684348420367 2.265232970814074e-06
1.749999999999918 0.008050246053439675 -1.6639590818493671e-06
1.759999999999917 0.008033234357069154 8.26458836358443e-07
1.7699999999999159 0.008039310723437266 2.9612107270999416e-06
1.7799999999999148 0.0080343605878958 1.1273790425318092e-06
1.7899999999999137 0.008031150193408304 2.305554000325838e-06
1.7999999999999126 0.008049125472491089 3.858119971944518e-06
1.8099999999999115 0.008053071721281248 -3.6796406943824522e-06
1.8199999999999104 0.008058581103846975 1.0243315511793832e-06
1.8299999999999093 0.008069614970947976 1.2514321304172432e-06
1.8399999999999082 0.008058553714107974 1.4977877946104057e-06
1.849999999999907 0.00805222837991661 2.8971102449953934e-06
1.859999999999906 0.008053485664512913 -3.4317756723543924e-06
1.8699999999999048 0.008035895125715268 -7.654207302958821e-07
1.8799999999999037 0.008031659398440518 5.429718634049341e-07
1.8899999999999026 0.008043945436726435 -1.6838240652263664e-06
1.8999999999999015 0.008037814553194899 -1.3447165013464463e-06
1.9099999999999004 0.008045281965947148 1.5549903471610144e-06
1.9199999999998993 0.008057722907286175 -4.697183586836393e-06
1.9299999999998982 0.0080446978166698 6.823950707453286e-08
1.9399999999998971 0.008054762065677448 2.0021683514552524e-06
1.949999999999896 0.008056705805888437 1.8704200564767515e-07
1.959999999999895 0.008046972992550392 2.885464521991399e-06
1.9699999999998938 0.00805828380305182 1.506562377774634e-06
1.9799999999998927 0.008055673806148547 -5.368496724042493e-07
1.9899999999998916 0.008043744799744828 6.881094638307855e-07
1.9999999999998905 0.008045087510615811 6.401469440656116e-06
2.0099999999998897 0.008041777385155885 -3.9488323038128215e-06
2.0199999999998886 0.008029312978559768 1.2099650762605052e-06
2.0299999999998875 0.008041295479387313 1.731329025022113e-06
2.0399999999998863 0.008046093525460013 -6.086061777807461e-06
2.0499999999998852 0.008048969962338712 -2.5755035810426374e-06
2.059999999999884 0.008067156703648097 -1.909818192601803e-06
2.069999999999883 0.008061985450338295 -4.6259770839982006e-07
2.079999999999882 0.008058646544461062 -2.5025523471156746e-06
6746e-06
0432 3.027662854235974e-06
2.0999999999998797 0.009159212470548392 -1.7624076071968975e-06
2.1099999999998786 0.009153298428195965 1.8803691294363295e-06
2.1199999999998775 0.009158453505394203 5.775402222071152e-07
2.1299999999998764 0.009148423934599479 -2.392092183370678e-06
2.1399999999998753 0.009158406809673038 6.960490310957065e-06
2.1499999999998742 0.009170785464369292 -2.885299432240501e-07
2.159999999999873 0.009164115028951335 -1.1963618224558603e-06
2.169999999999872 0.009173979250259924 1.1519679323050702e-06
2.179999999999871 0.009179500446610199 -3.596078475175818e-06
2.18999999999987 0.009168775750871352 1.835726689557865e-06
2.1999999999998687 0.009177554144458278 5.192012151150963e-06
2.2099999999998676 0.009188383179370445 -7.550197970858721e-06
2.2199999999998665 0.00916937851188985 4.88570343714842e-07
2.2299999999998654 0.009173476146006821 -5.2722920831221876e-08
2.2399999999998643 0.009164977201851419 -6.8338870878523195e-06
2.249999999999863 0.009142267896651238 5.049353075032778e-06
2.259999999999862 0.009157437223463948 9.596250309766574e-07
2.269999999999861 0.009152976582681237 -4.388108614651262e-06
2.27999999999986 0.009155626915597377 -1.218054108145794e-06
2.289999999999859 0.009180287702066392 -6.230288385634247e-07
2.2999999999998577 0.009179288030307167 -6.763972863685352e-07
2.3099999999998566 0.009179559477554644 5.425876486967948e-06
2.3199999999998555 0.009188460205850393 5.832397592317462e-06
2.3299999999998544 0.009175928590418674 -2.3821522703790232e-06
2.3399999999998533 0.009162725335781167 2.7839340417216973e-06
2.349999999999852 0.00916538370027661 3.5738917541442566e-06
2.359999999999851 0.009154448904072809 -1.639101697030465e-06
2.36999999999985 0.009156681698827239 3.2786717659404052e-06
2.379999999999849 0.009170591322118643 -2.071534873207548e-06
2.389999999999848 0.00915868583458259 -2.5563904576773877e-06
2.3999999999998467 0.009168853440975035 -1.0212660414114783e-06
2.4099999999998456 0.009177683553438423 -4.575501460263656e-06
2.4199999999998445 0.009162318070826373 2.942598115774492e-06
2.4299999999998434 0.009178761474409011 2.4864601530505404e-08
2.4399999999998423 0.009184714923973537 -4.482277233919946e-06
2.449999999999841 0.00917183255252796 7.29842130333877e-07
2.45999999999984 0.009181522587117687 4.19153320231104e-06
2.469999999999839 0.009173892386231283 -1.5817045800840118e-06
2.479999999999838 0.009153747509596473 4.013397577358815e-06
2.489999999999837 0.009157643181868512 5.233535419545826e-06
2.4999999999998357 0.009150709168218224 -1.315629393341261e-06
2.5099999999998346 0.009145742496097044 4.126755269586585e-06
2.5199999999998335 0.00916866565771374 -9.084801167076606e-07
2.5299999999998324 0.009174069979576975 -2.1996421817067208e-06
2.5399999999998313 0.009175834214732738 3.1457097017899283e-06
2.54999999999983 0.009193265604602825 2.143835030657057e-06
