# T0 0.400000 P 16.000000 z 0.500000 g 1.941626 alpha 0.010000 t0 0.300000 t1 0.000000 Process Q_GQ
t Rate 
1.0999999999999897 0.010791970346187753 5.574598084229221e-06
1.1099999999999886 0.010802902512652725 1.1175273455510393e-06
1.1199999999999875 0.010783694656977903 1.182662130510756e-06
1.1299999999999863 0.010772073097422627 7.066650535137928e-06
1.1399999999999852 0.010768828867711551 -2.529777959224197e-06
1.1499999999999841 0.010744688137031461 -2.2896086538243265e-06
1.159999999999983 0.010743030459908398 4.604246673943491e-06
1.169999999999982 0.010749062965198336 -2.6518786263602517e-06
1.1799999999999808 0.010742879255407118 -2.9275736401178365e-06
1.1899999999999797 0.010750778494289915 3.573238418173863e-08
1.1999999999999786 0.010753203898281405 -2.1651662567810648e-06
1.2099999999999775 0.010739183483294853 -6.787476298248524e-07
1.2199999999999764 0.01073583538066936 3.153644847021797e-06
1.2299999999999753 0.010729968200381607 -2.3712967739571156e-07
1.2399999999999742 0.010711568132479733 1.1853057654918203e-06
1.2499999999999731 0.01071110786292158 3.908766153937551e-06
1.259999999999972 0.010703155081516815 -3.8449646639834856e-07
1.269999999999971 0.010688721538921173 2.264180021542897e-06
1.2799999999999698 0.010693525308762046 1.8842678489693065e-06
1.2899999999999687 0.010680031539776584 -8.99977349692882e-08
1.2999999999999676 0.01066889481749432 -1.5434947931575183e-07
1.3099999999999665 0.010677235377595082 3.5633663723368125e-07
1.3199999999999654 0.010671275134504474 -2.4175576097233697e-06
1.3299999999999643 0.010670272304540158 -5.196284563347559e-07
1.3399999999999632 0.010680967809985535 -3.0724007743093695e-06
1.3499999999999621 0.010669597754145495 -5.368547504677398e-06
1.359999999999961 0.010655567709369396 4.027365204870015e-06
1.36999999999996 0.010650913274064581 -2.4480474946960568e-06
1.3799999999999588 0.010626663213972765 2.072604536763195e-07
1.3899999999999577 0.010616705074013487 3.0628053783281206e-07
1.3999999999999566 0.010617797121616644 -4.482446175013699e-06
1.4099999999999555 0.010602964760129266 1.3374599068527449e-07
1.4199999999999544 0.01060951947788056 2.4003188482252247e-06
1.4299999999999533 0.010621532446980253 -6.538677154704214e-07
1.4399999999999522 0.010608477188492976 -1.525304972806174e-06
1.449999999999951 0.010611650411172046 4.9775400053752444e-06
1.45999999999995 0.010611685606130232 -4.0210297815625184e-06
1.469999999999949 0.01059110936773853 8.001504864952463e-07
1.4799999999999478 0.010595059870324235 3.923926945431297e-06
1.4899999999999467 0.010587742129055203 -1.1409515161403538e-06
1.4999999999999456 0.010577129784527139 -2.9488940527303e-06
1.5099999999999445 0.010577585965761235 -1.134754198741511e-06
1.5199999999999434 0.010565411325454379 -9.262840541743311e-07
1.5299999999999423 0.01055361463752622 -2.8158709752083844e-06
1.5399999999999412 0.010555193971170197 1.1028868413948123e-06
1.54999999999994 0.010552267148212226 -4.234966104188498e-06
1.559999999999939 0.01054661068848392 -1.0725213341923612e-07
1.569999999999938 0.010563200735748759 -3.844740708615346e-08
1.5799999999999368 0.010559680603957252 -2.335576389731961e-06
1.5899999999999357 0.010555576852475044 2.557050438048089e-06
1.5999999999999346 0.010559601664246982 2.2072807736514544e-06
1.6099999999999335 0.010536895775049682 1.3313956483650136e-07
1.6199999999999324 0.010526100371758043 4.428473675743491e-06
1.6299999999999313 0.010524136394981384 2.71226177494914e-06
1.6399999999999302 0.010510526402432156 -1.1048730895763664e-06
1.649999999999929 0.01051360737939281 4.179329976186988e-06
1.659999999999928 0.010524159564326552 -4.876537007893894e-06
1.6699999999999269 0.010516812075931829 3.895908139966292e-07
1.6799999999999258 0.010522657514503361 5.61860838208493e-06
1.6899999999999247 0.010529368352853853 -6.32845222820963e-06
1.6999999999999236 0.010515557050343224 -4.624871038361178e-07
1.7099999999999225 0.010517303474337691 1.5907095351954531e-06
1.7199999999999214 0.010517258058434842 -4.123689847569667e-06
1.7299999999999203 0.010501645187845668 1.2980007139586774e-06
1.7399999999999192 0.010507652910210266 2.3606031876090977e-06
1.749999999999918 0.010504143988923006 -1.357934950891454e-06
1.759999999999917 0.010484667453566509 9.712518050410124e-07
1.7699999999999159 0.010488816444881146 3.1410407877949242e-06
1.7799999999999148 0.01048151430409799 1.4212763198157008e-06
1.7899999999999137 0.01047654394434261 2.4284534456391754e-06
1.7999999999999126 0.010492801436722283 4.1101400325305876e-06
1.8099999999999115 0.010495179980143937 -3.62862064178307e-06
1.8199999999999104 0.010499512240002633 1.1361803560830386e-06
1.8299999999999093 0.010508946383488687 1.3141513220057965e-06
1.8399999999999082 0.010496200301473906 1.7080613189668359e-06
1.849999999999907 0.010488209871337919 3.123737935119969e-06
1.859999999999906 0.01048773436574325 -3.3177150148919893e-06
1.8699999999999048 0.010468786361242459 -5.304007912442649e-07
1.8799999999999037 0.010463129464951162 7.344876431936848e-07
1.8899999999999026 0.010474579254465105 -1.5483175720230197e-06
1.8999999999999015 0.01046758679762821 -1.3148836063188452e-06
1.9099999999999004 0.010473802695316687 1.5831189422530617e-06
1.9199999999998993 0.010485454700074604 -4.555104868079335e-06
1.9299999999998982 0.010471027271990023 2.744673351842003e-07
1.9399999999998971 0.010480167251039273 2.111033928560435e-06
1.949999999999896 0.010481103013193003 3.1980978911633207e-07
1.959999999999895 0.010470575768040653 2.9665904431319667e-06
1.9699999999998938 0.0104814249646176 1.5892592923911347e-06
1.9799999999998927 0.010477859773292107 -5.60630171791629e-07
1.9899999999998916 0.010465471593080353 8.248205185506369e-07
1.9999999999998905 0.010465797657087998 6.539895477265106e-06
2.0099999999998897 0.010461662939798843 -3.904086412251373e-06
2.0199999999998886 0.01044845546882227 1.362924139063429e-06
2.0299999999998875 0.01045962515476789 1.7827316120405667e-06
2.0399999999998863 0.01046437715132649 -6.20716325901681e-06
2.0499999999998852 0.01046667942833734 -2.5113592519113853e-06
2.059999999999884 0.010484903633982804 -1.9148764510337063e-06
2.069999999999883 0.010479355835252939 -3.1196036825824336e-07
2.079999999999882 0.01047544707356088 -2.5150388130550094e-06
2.089999999999881 0.010475811142327065 2.7959383897737528e-06
2.0999999999998797 0.01045959695080018 -1.2754760568348122e-06
2.1099999999998786 0.010452725582613155 1.1613451253757179e-06
2.1199999999998775 0.010456117501437729 5.339583020250172e-07
2.1299999999998764 0.010447688737283837 -2.168711545054089e-06
2.1399999999998753 0.01045344136508127 5.9896486514724595e-06
2.1499999999998742 0.01046448767767044 5.304469886790314e-07
2.159999999999873 0.010459775426718804 -1.414988312528967e-06
2.169999999999872 0.010465292831737378 1.7102311158905675e-06
2.179999999999871 0.010471647730050103 -2.531596999276464e-06
2.18999999999987 0.010462627169520941 1.408562777039865e-06
2.1999999999998687 0.010468930578716782 4.771225804925741e-06
2.2099999999998676 0.010480504357214133 -5.772317571291555e-06
2.2199999999998665 0.01046465870769666 4.867601337589511e-07
2.2299999999998654 0.010468211348040966 1.8566544161650878e-07
2.2399999999998643 0.010462784177110537 -5.647356215800897e-06
2.249999999999863 0.010441761319406448 3.771645713621097e-06
2.259999999999862 0.01045226371681913 1.5008084611450173e-06
2.269999999999861 0.010448544312062472 -3.7940062369151706e-06
2.27999999999986 0.010448783509168101 -1.1477797280060736e-06
2.289999999999859 0.010469399332171954 -6.263025877795841e-07
2.2999999999998577 0.01047063839153052 -7.848169643852321e-07
2.3099999999998566 0.010471316330458346 3.571063314044068e-06
2.3199999999998555 0.010479366871675545 4.864418550607624e-06
2.3299999999998544 0.010471052419581942 -1.1612368417540653e-06
2.3399999999998533 0.010458589590461883 1.7913041046695166e-06
2.349999999999852 0.010460676356797384 3.4828096305301176e-06
2.359999999999851 0.010452430232611937 -1.5053561779367064e-06
2.36999999999985 0.010451323969126215 2.712406570452852e-06
2.379999999999849 0.010464037775605981 -8.546556518624487e-07
2.389999999999848 0.010454319089031185 -2.209329189106074e-06
2.3999999999998467 0.010461488187659799 -5.176333655303872e-07
2.4099999999998456 0.010470130778412995 -3.741043118510312e-06
2.4199999999998445 0.010456881250645547 1.6551850509378269e-06
2.4299999999998434 0.010469507546756974 -6.649583317655527e-08
2.4399999999998423 0.010476187919969642 -3.568548527333598e-06
2.449999999999841 0.01046719751863655 -2.7162017005380457e-07
2.45999999999984 0.010474663057299367 3.4230172376650825e-06
2.469999999999839 0.010471281762569744 -2.096150259051771e-06
2.479999999999838 0.010454106052192368 2.5341261311248586e-06
2.489999999999837 0.010454236313536527 5.052455964743574e-06
2.4999999999998357 0.010449607036745882 -1.022216347061622e-06
2.5099999999998346 0.010442756804196086 3.158952001961271e-06
2.5199999999998335 0.010460313477686793 -5.371280926893401e-07
2.5299999999998324 0.01046665331451176 -1.6735948435205733e-06
2.5399999999998313 0.010467602942797812 2.107618307161871e-06
2.54999999999983 0.010483863312108736 2.3573777861978645e-06
2.559999999999829 0.010480265664174317 -4.7204493328571046e-06
2.569999999999828 0.010469338779086805 1.29634991714693e-06
2.579999999999827 0.01047396539339821 8.772217802814619e-07
2.5899999999998258 0.01045872339848231 -5.75894732685045e-06
2.5999999999998247 0.010454282255980125 2.0176805920184976e-06
2.6099999999998236 0.010462499227789027 3.9443428530641644e-07
2.6199999999998225 0.010453650784966304 -9.942489522830888e-07
2.6299999999998214 0.010458716831983017 -1.4028497579646887e-06
2.6399999999998203 0.010462450803419572 -4.1720463558880816e-07
2.649999999999819 0.01045632485666717 4.5730449765163383e-07
2.659999999999818 0.010460300208864728 3.6108333196401e-06
2.669999999999817 0.010471304633445819 1.7207759231436387e-06
2.679999999999816 0.0104698079314294 -7.534837250695869e-07
2.6899999999998148 0.010477023925159219 2.6280819064687655e-06
2.6999999999998137 0.01048257937963775 -3.1955354356915516e-06
2.7099999999998126 0.010463594356732499 3.9896685521383785e-06
2.7199999999998115 0.010467288000878209 3.905521063593542e-06
2.7299999999998104 0.010460279808057185 -1.4182498966185814e-06
2.7399999999998093 0.01044248792047109 1.975298624558655e-06
2.749999999999808 0.010455140269011735 -2.5321207205424717e-06
2.759999999999807 0.010458014788434607 -5.324561766217872e-06
2.769999999999806 0.010457204292661816 1.1087930291298759e-06
2.779999999999805 0.010475812604627313 9.514588199255325e-07
2.7899999999998037 0.010478676546534341 -4.686828170277421e-06
2.7999999999998026 0.010471466817454585 1.8863160619990438e-06
2.8099999999998015 0.010478352955777917 -7.262967434591705e-08
2.8199999999998004 0.010465538783614151 -1.2715903568143866e-06
2.8299999999997993 0.010457426636730618 3.5473610840060232e-06
2.8399999999997982 0.010465368173047373 3.541326243300738e-06
2.849999999999797 0.010455160633620484 1.4436255919639263e-06
2.859999999999796 0.01045542108094356 1.9470075811323095e-06
2.869999999999795 0.01046504029590525 2.1338634060130007e-06
2.879999999999794 0.010455511870454298 -2.1867199013134164e-06
2.8899999999997927 0.0104570560151797 3.348261081970519e-06
2.8999999999997916 0.01046709986362947 2.0616803547476165e-06
2.9099999999997905 0.010464092615453264 -4.418942403723591e-06
2.9199999999997894 0.010475835876300108 9.36410658512396e-07
2.9299999999997883 0.010483455884160619 -2.022760363228071e-06
2.9399999999997872 0.010474772354909682 -2.4870950367517075e-06
2.949999999999786 0.010476831076377483 1.0199496657224694e-06
2.959999999999785 0.010468297234396042 -1.1192326474698117e-06
2.969999999999784 0.010450074294632138 3.280769633675837e-06
2.979999999999783 0.010453062371353874 2.0562180525103557e-07
2.9899999999997817 0.010453561219751198 -4.744152108337313e-06
2.9999999999997806 0.010446547334898285 2.084994273269039e-06
3.0099999999997795 0.010464874825470125 2.3297012940650536e-06
3.0199999999997784 0.01047280295803406 -2.6160957141349583e-06
3.0299999999997773 0.010468765550830568 2.7705650503494217e-06
3.039999999999776 0.010483851905390806 2.821034704888342e-06
3.049999999999775 0.010475005962908953 -3.2952488161659688e-06
3.059999999999774 0.010465050448550228 4.309953589133955e-06
3.069999999999773 0.01047469082036068 8.24550822614914e-07
3.079999999999772 0.010464427688519065 -2.408598308984572e-06
3.0899999999997707 0.010462168089304658 2.648640611327066e-06
3.0999999999997696 0.010468819704173538 -3.299382546451124e-06
3.1099999999997685 0.010459564885606294 -4.76603453047203e-06
3.1199999999997674 0.010456588349569694 1.3340399225830052e-06
3.1299999999997663 0.010463406139403551 -1.0726855171720728e-06
3.139999999999765 0.010459705160215497 -5.8010728986764015e-06
3.149999999999764 0.010465193589383796 1.1496083737738694e-06
3.159999999999763 0.010481234438737124 -3.7324458358814483e-06
3.169999999999762 0.01047393580304217 -1.3202227288414137e-06
3.179999999999761 0.010481457221042254 1.6620586675546861e-06
3.1899999999997597 0.010483410637976615 4.911171932169694e-07
3.1999999999997586 0.010463052605855184 2.629889061526308e-06
3.2099999999997575 0.010463032197405743 4.273581881483052e-07
3.2199999999997564 0.010456556128129853 4.407759988944715e-08
3.2299999999997553 0.010447749458693182 -6.114941076239278e-07
3.239999999999754 0.010461199504455428 1.620997823404552e-06
3.249999999999753 0.010466953550026617 -4.590466444994237e-06
3.259999999999752 0.010466110066000891 1.063249948194886e-06
3.269999999999751 0.010483776924992878 -2.6896003788596384e-06
3.27999999999975 0.01047963436645183 -5.211169181538328e-06
3.2899999999997487 0.010470749362755825 2.6820107915260377e-06
3.2999999999997476 0.010481604661880523 -5.220750121583129e-06
3.3099999999997465 0.01047121243511714 -1.6730630029836852e-06
3.3199999999997454 0.010463502974633653 1.0645897743511573e-06
3.3299999999997443 0.010473568721456163 -1.4975087007599447e-06
7e-06
