0.	0.
0.1	0.0003545071095116288
0.2	0.0018993267164858262
0.30000000000000004	0.00459434241281415
0.4	0.008174565473357575
0.5	0.012387068751175435
0.6000000000000001	0.017017338349355326
0.7000000000000001	0.021885178023299524
0.8	0.026838824708156694
0.9	0.03175116749042172
1.	0.03651765227697559
1.1	0.041054971289735516
1.2000000000000002	0.04529986686287441
1.3	0.04920768249894458
1.4000000000000001	0.05275053734907175
1.5	0.05591516214621401
1.6	0.058700522329789694
1.7000000000000002	0.061115383770529115
1.8	0.06317596659202919
1.9000000000000001	0.0649038006210811
2.	0.06632385587132004
2.1	0.06746298291743427
2.2	0.06834866631986393
2.3000000000000003	0.06900807160110917
2.4000000000000004	0.0694673523112515
2.5	0.06975117710064901
2.6	0.0698824355309652
2.7	0.0698820837257589
2.8000000000000003	0.0697690954161059
2.9000000000000004	0.0695604891907371
3.	0.06927140829758012
3.1	0.06891523423416239
3.2	0.06850371991861279
3.3000000000000003	0.06804713187178274
3.4000000000000004	0.06755439384764933
3.5	0.06703322673218885
3.6	0.06649028135791518
3.7	0.06593126215134307
3.8000000000000003	0.06536104062443933
3.9000000000000004	0.06478375836273936
4.	0.06420291956206224
4.1000000000000005	0.06362147368664527
4.2	0.06304188880500455
4.3	0.06246621625105009
4.4	0.061896147586040694
4.5	0.061333064464910464
4.6000000000000005	0.060778082220415974
4.7	0.06023208784959622
4.800000000000001	0.05969577311727112
4.9	0.05916966315947933
5.	0.05865414149278124
5.1000000000000005	0.0581494714779274
5.2	0.05765581501301138
5.300000000000001	0.05717324856726383
5.4	0.05670177709560067
5.5	0.05624134601926027
5.6000000000000005	0.055791851514756706
5.7	0.05535314927791833
5.800000000000001	0.05492506224706302
5.9	0.05450738705370459
6.	0.054099899526622315
6.1000000000000005	0.05370235951346093
6.2	0.05331451497068805
6.300000000000001	0.05293610528309475
6.4	0.05256686427102144
6.5	0.05220652264273861
6.6000000000000005	0.05185481001162557
6.7	0.051511456674119716
6.800000000000001	0.05117619509581114
6.9	0.05084876091083019
7.	0.05052889410896699
7.1000000000000005	0.05021633976760226
7.2	0.049910848568363336
7.300000000000001	0.04961217738781898
7.4	0.049320089734923495
7.5	0.04903435583105196
7.6000000000000005	0.04875475294266815
7.7	0.048481065548250664
7.800000000000001	0.04821308516407783
7.9	0.04795061068427456
8.	0.04769344792219371
8.1	0.04744141004094255
8.200000000000001	0.04719431700811836
8.3	0.04695199574892003
8.4	0.04671427972365596
8.5	0.046481009122741626
8.6	0.04625203052477938
8.700000000000001	0.046027196554062365
8.8	0.045806365946970136
8.9	0.045589403207515505
9.	0.04537617844305078
9.1	0.04516656719978085
9.200000000000001	0.04496045031697615
9.3	0.044757713398337944
9.4	0.04455824704794526
9.5	0.044361946743785984
9.600000000000001	0.04416871194231208
9.700000000000001	0.043978446933343664
9.8	0.04379105930915473
9.9	0.04360646152490967
10.	0.043424568965757075
